Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",12.6593,8.38857,12.7049,2.84024,29.259,29.259,0,0,,173.679,699.234,133.517,58.58,54.81,13.1821,50.0976,0.385547,7.45645,211.845,10.9778,2.59604,4.22865,0.683095,0.302968,0.0716464,0.23132114857435226,0.208074,1.0572,0.288813,0.757053,,,2.70781,5.49076,5.22262,11.119999885559082,,,,,,,1032.3000000000002,5.932758620689656,954,5.482758620689655,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Tarik Skubal","DET",13.4959,8.33112,14.368,2.91986,29.462,29.462,0,0,,183.8,730.768,142.922,64.28,59.63,18.0747,41.3699,0.415584,6.48606,215.295,10.5422,2.02573,5.20415,0.885049,0.294615,0.0566115,0.23800333216786385,0.209284,1.00268,0.277722,0.754852,,,2.88328,5.4571,5.34315,13.920000076293945,,,,,,,1057.4,5.746739130434783,975,5.298913043478261,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Logan Webb","SFG",13.4208,9.39518,16.412,3.50996,30.402,30.402,0,0,,196.515,807.41,189.745,82.31,76.64,14.339,39.9944,0.697465,6.85547,159.745,7.31602,1.83166,3.99419,0.656698,0.197849,0.0495342,0.1483149528503418,0.249481,1.16907,0.299085,0.703167,,,3.20447,4.62378,4.16203,97.9800033569336,,,,,,,970.6000000000001,4.926903553299493,982,4.9847715736040605,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Zack Wheeler","PHI",13.7736,8.71183,15.8066,3.42995,30.072,30.072,0,0,,192.204,784.889,160.665,78.56,73.25,21.2887,51.9449,0.376771,8.19584,201.475,9.43414,2.43233,3.87864,0.996847,0.256693,0.0661812,0.19051161408424377,0.221684,1.10617,0.277651,0.733292,,,3.4486,4.59498,4.15769,21.790000915527344,,,,,,,965.9000000000002,5.030729166666668,909,4.734375,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Logan Gilbert","SEA",13.0332,9.66194,15.7912,3.53993,30.693,30.693,0,0,,193.707,781.225,166.213,81.65,76.19,24.8258,40.0589,0.576096,5.84478,202.063,9.38823,1.86121,5.04415,1.15345,0.258649,0.051277,0.2073718123137951,0.226042,1.06487,0.278085,0.726592,,,3.45723,4.31272,3.95648,26.40999984741211,,,,,,,962.5000000000001,4.961340206185568,911,4.695876288659794,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Garrett Crochet","BOS",11.005,8.48188,9.3518,3.26021,29.415,29.415,0,0,,152.852,624.306,120.041,59.74,55.37,16.8587,48.5642,0.391785,5.34216,205.588,12.1051,2.85948,4.23333,0.992647,0.329307,0.0777891,0.2515178769826889,0.210451,1.10306,0.296543,0.750779,,,2.96828,4.24523,3.63242,24.010000228881836,,,,,,,861.1000000000001,5.6281045751634,794,5.189542483660131,,,,,,,,,,,,,,,,,,,"Garrett Crochet","27463",676979
"Chris Sale","ATL",11.6862,6.75891,11.5749,3.31998,25.682,25.682,0,0,,153.245,629.611,127.992,61.06,56.53,15.7202,42.8597,0.328127,8.51711,190.279,11.175,2.51713,4.43956,0.923237,0.302216,0.0680733,0.23414255678653717,0.22135,1.1149,0.301616,0.737633,,,3.0225,4.10964,3.52771,36.5,,,,,,,826.6000000000001,5.4026143790849686,781,5.104575163398692,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Cole Ragans","KCR",12.1857,8.97558,13.5455,3.49988,29.453,29.453,0,0,,176.612,735.213,143.676,73.69,68.68,18.3973,67.0488,0.460708,6.01752,206.468,10.5215,3.41675,3.07937,0.937509,0.280828,0.0911965,0.1896313577890396,0.216985,1.19315,0.286494,0.740854,,,3.42369,4.10508,3.69892,46.06999969482422,,,,,,,906.9999999999999,5.1242937853107335,844,4.768361581920904,,,,,,,,,,,,,,,,,,,"Cole Ragans","21846",666142
"Justin Steele","CHC",11.7667,8.63071,12.442,3.40984,28.793,28.793,0,0,,168.316,688.773,150.13,68.98,63.77,15.9576,41.4841,0.338644,5.95721,156.771,8.38266,2.21819,3.77905,0.853267,0.227609,0.060229,0.16737956926226616,0.234091,1.13842,0.286323,0.724473,,,3.38174,3.92928,3.64575,118.3499984741211,,,,,,,829.4000000000001,4.936904761904763,805,4.791666666666667,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
"Dylan Cease","SDP",12.1775,9.73271,13.9268,3.65,30.718,30.718,0,0,,182.392,758.032,145.074,78.96,73.97,21.7387,69.3716,0.672928,6.95337,217.787,10.7465,3.42309,3.13943,1.07268,0.287306,0.0915154,0.19579057395458221,0.21281,1.17574,0.278925,0.736289,,,3.58318,3.85265,3.48099,47.439998626708984,,,,,,,907.1999999999998,4.984615384615384,832,4.571428571428571,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Pablo López","MIN",11.7755,10.1792,14.8345,3.80981,30.313,30.313,0,0,,185.726,770.849,171.244,84.52,78.62,22.7986,46.7777,0.460097,7.64528,193.246,9.36441,2.26678,4.13116,1.10478,0.250693,0.0606834,0.19000916928052902,0.239026,1.17389,0.296665,0.717351,,,3.56038,3.82313,3.09736,72.4000015258789,,,,,,,869.9,4.676881720430107,852,4.580645161290323,,,,,,,,,,,,,,,,,,,"Pablo Lopez","17085",641154
"George Kirby","SEA",10.4804,8.02162,11.7209,3.45004,25.81,25.81,0,0,,154.068,617.151,136.778,63.34,59.06,18.25,22.8116,0.399121,5.14346,139.446,8.14586,1.33256,6.11295,1.06609,0.225951,0.0369627,0.18898868188261986,0.232143,1.03584,0.274687,0.718068,,,3.44053,3.67291,3.37113,94.58999633789062,,,,,,,756,4.909090909090909,730,4.740259740259741,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Yoshinobu Yamamoto","LAD",11.4848,6.63524,11.3832,3.51021,25.386,25.386,0,0,,150.478,619.926,135.083,63.12,58.69,14.7747,38.9127,0.308496,5.31736,154.831,9.26037,2.32735,3.97894,0.883664,0.249758,0.0627699,0.18698784708976746,0.234643,1.15629,0.296261,0.723208,,,3.26682,3.58961,3.10191,59.58000183105469,,,,,,,752.5,5.016666666666667,733,4.886666666666667,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Spencer Schwellenbach","ATL",11.9767,8.00363,12.4246,3.67016,28.254,28.254,0,0,,165.426,681.841,151.922,72.62,67.46,18.7226,39.1232,0.465554,6.46551,159.79,8.69336,2.1285,4.08427,1.0186,0.234351,0.0573788,0.17697174474596977,0.238776,1.15487,0.290993,0.718453,,,3.53269,3.57397,3.00585,79.70999908447266,,,,,,,777.0999999999999,4.709696969696969,763,4.624242424242424,,,,,,,,,,,,,,,,,,,"Spencer Schwellenbach","31846",680885
"Michael King","SDP",11.1923,9.35166,12.6783,3.70995,29.136,29.136,0,0,,169.644,707.6,146.686,74.93,69.93,19.3045,55.9851,0.529177,7.78264,183.659,9.74355,2.97014,3.2805,1.02415,0.259552,0.0791197,0.18043268471956253,0.227833,1.19469,0.288933,0.72727,,,3.60825,3.55928,3.11982,63.279998779296875,,,,,,,818.0999999999999,4.81235294117647,779,4.58235294117647,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Sonny Gray","STL",10.1944,9.22738,12.83,3.79005,27.008,27.008,0,0,,163.28,678.63,143.926,73.62,68.76,18.0657,49.6476,0.335822,6.50426,174.279,9.60629,2.73658,3.51033,0.995784,0.25681,0.0731586,0.183651901781559,0.231214,1.18553,0.292607,0.712815,,,3.5018,3.49488,2.76648,121.08999633789062,,,,,,,787.4,4.830674846625767,758,4.6503067484662575,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Joe Ryan","MIN",10.2262,8.88546,12.105,3.72028,26.88,26.88,0,0,,158.867,644.655,133.915,70.19,65.67,23.9928,34.9566,0.326064,6.22651,175.083,9.91866,1.98033,5.00859,1.35922,0.271592,0.0542252,0.21736647933721542,0.221908,1.06298,0.271819,0.729453,,,3.70334,3.46903,2.93402,93.98999786376953,,,,,,,760.0000000000001,4.779874213836479,710,4.465408805031447,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Framber Valdez","HOU",12.7404,8.77392,15.4969,3.53001,28.661,28.661,0,0,,185.328,770.811,165.305,78.73,72.69,17.0666,58.9768,0.408317,9.17484,174.536,8.47591,2.86406,2.9594,0.828795,0.226432,0.0765126,0.14991897344589233,0.235256,1.21019,0.290062,0.726347,,,3.5833,3.40129,3.68482,62.52000045776367,,,,,,,876.9000000000001,4.74,850,4.594594594594595,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Tanner Bibee","CLE",10.5038,9.776,12.8969,3.80016,28.554,28.554,0,0,,168.672,697.442,145.883,76.5,71.22,21.4662,48.2161,0.340044,6.47515,171.599,9.15617,2.57272,3.55895,1.14539,0.24604,0.0691328,0.17690733075141907,0.226966,1.15075,0.276675,0.716865,,,3.75897,3.37635,2.94559,89.12000274658203,,,,,,,794.7000000000002,4.702366863905326,754,4.461538461538462,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
"Max Fried","NYY",12.1119,7.65342,13.0726,3.32983,26.988,26.988,0,0,,166.333,686.047,142.858,66.05,61.54,15.5057,52.2347,0.387893,6.40783,157.28,8.51018,2.82633,3.01103,0.838985,0.229256,0.0761386,0.153117336332798,0.227696,1.1729,0.280129,0.744255,,,3.54488,3.35813,3.85179,96.41000366210938,,,,,,,799.8000000000002,4.818072289156627,762,4.590361445783133,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"Blake Snell","LAD",11.6526,7.59147,11.1291,3.67025,27.945,27.945,0,0,,156.815,658.151,122.302,68.8,63.95,18.1457,71.2313,0.330744,4.44867,205.892,11.8166,4.08814,2.89047,1.04143,0.312834,0.108229,0.20460443943738937,0.20997,1.23415,0.290587,0.741889,,,3.49266,3.34046,2.90895,44.36000061035156,,,,,,,810.1999999999998,5.160509554140126,738,4.7006369426751595,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Tyler Glasnow","LAD",10.4233,5.72406,10.3041,3.41015,22.397,22.397,0,0,,134.598,544.918,106.496,54.66,51,16.4322,39.7335,0.265903,3.25591,167.087,11.1724,2.65681,4.20519,1.09875,0.306628,0.0729166,0.23371180146932602,0.212173,1.08641,0.282855,0.743111,,,3.22898,3.3048,2.98259,92.0999984741211,,,,,,,731.6,5.41925925925926,672,4.977777777777778,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Corbin Burnes","ARI",12.0688,9.63237,15.2356,3.96019,29.656,29.656,0,0,,185.332,774.608,167.785,87.1,81.55,21.3875,57.3722,0.434739,7.22123,172.981,8.40022,2.78608,3.01507,1.03861,0.223314,0.0740661,0.14924827963113785,0.236312,1.21488,0.28391,0.707207,,,3.84556,3.28465,2.8191,36.689998626708984,,,,,,,827.9000000000001,4.475135135135136,806,4.356756756756757,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Spencer Strider","ATL",9.07632,5.49285,8.56491,3.32984,20.79,20.79,0,0,,119.303,489.047,95.9499,47.44,44.14,13.5103,36.4718,0.350016,4.49094,157.751,11.9005,2.75137,4.32529,1.01919,0.322569,0.0745773,0.24799130111932755,0.214134,1.10996,0.297806,0.74869,,,3.02415,3.2674,2.7918,104.05999755859375,,,,,,,654.7999999999998,5.5025210084033604,609,5.117647058823529,,,,,,,,,,,,,,,,,,,"Spencer Strider","27498",675911
"Luis Castillo","SEA",11.4632,10.053,14.4078,3.88011,29.858,29.858,0,0,,181.456,752.379,160.489,83.91,78.23,23.3929,53.8019,0.539037,6.49242,175.47,8.70308,2.66851,3.2614,1.16026,0.23322,0.071509,0.16171076148748398,0.231893,1.18095,0.277961,0.718191,,,3.90524,3.21389,2.87665,99.33999633789062,,,,,,,810.5,4.4779005524861875,776,4.287292817679558,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Sandy Alcantara","MIA",10.0061,9.81739,14.4699,3.70021,26.68,26.68,0,0,,172.158,714.537,161.753,76.67,70.78,18.203,44.3875,0.485215,6.79986,139.974,7.3175,2.32047,3.15345,0.951609,0.195895,0.0621207,0.13377384841442108,0.243843,1.19739,0.28416,0.716668,,,3.8069,3.1447,3.03724,139.3699951171875,,,,,,,757.1999999999998,4.402325581395348,753,4.377906976744186,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Freddy Peralta","MIL",10.7751,9.48958,12.0774,3.73023,29.056,29.056,0,0,,165.778,682.885,131.167,73.34,68.71,22.9862,57.3058,0.361665,7.77563,186.639,10.1325,3.1111,3.2569,1.24791,0.27331,0.0839173,0.18939258903265,0.212312,1.1369,0.265034,0.736652,,,3.89509,3.07363,3.07137,103.12000274658203,,,,,,,783.9,4.7222891566265055,710,4.27710843373494,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Zac Gallen","ARI",10.8143,9.22333,12.9825,4.00012,28.203,28.203,0,0,,167.26,701.104,155.681,79.5,74.34,19.7681,48.5101,0.399565,6.38206,165.117,8.8847,2.61026,3.40376,1.06369,0.23551,0.0691911,0.16631902754306793,0.240913,1.2208,0.294614,0.706402,,,3.7131,3.07134,2.39046,120.0999984741211,,,,,,,749.1999999999999,4.48622754491018,740,4.431137724550898,,,,,,,,,,,,,,,,,,,"Zac Gallen","19291",668678
"Jacob deGrom","TEX",8.13163,5.69543,7.30613,3.23017,20.33,20.33,0,0,,110.669,438.187,80.7019,42.25,39.72,13.8844,27.9478,0.24884,3.53113,141.744,11.5271,2.27282,5.07173,1.12913,0.323478,0.0637806,0.2596972659230232,0.198427,0.981754,0.266121,0.744295,,,3.0892,3.06832,2.81208,49.33000183105469,,,,,,,626.6,5.645045045045046,561,5.054054054054054,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Cristopher Sánchez","PHI",12.3049,9.79724,12.7181,3.83937,28.544,28.503,0,0,,167.465,700.881,164.479,77.14,71.44,16.3027,44.2334,0.362948,5.90109,139.483,7.4962,2.37722,3.15335,0.876147,0.199011,0.0631111,0.13590031117200851,0.252755,1.24631,0.29937,0.707803,,,3.66432,3.03332,2.70724,148.94000244140625,,,,,,,740.6,4.434730538922156,755,4.520958083832335,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Aaron Nola","PHI",11.7228,9.90783,15.3064,4.14021,29.661,29.661,0,0,,185.034,770.474,173.51,91.54,85.12,26.9509,48.2125,0.366866,6.10297,179.094,8.7111,2.34504,3.71469,1.31088,0.232447,0.0625751,0.16987191140651703,0.242279,1.19828,0.287308,0.707548,,,4.00481,3.0118,2.2971,87.19999694824219,,,,,,,780.5000000000001,4.218918918918919,770,4.162162162162162,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Bailey Ober","MIN",10.5051,9.74882,13.0725,3.92986,28.484,28.484,0,0,,168.968,694.701,146.989,78.9,73.78,26.5255,42.6368,0.343817,5.72928,174.959,9.31912,2.27103,4.10348,1.41287,0.251848,0.0613744,0.19047385454177856,0.22742,1.12226,0.270797,0.726119,,,3.99511,2.97547,2.62552,83.62000274658203,,,,,,,739.3,4.374556213017751,697,4.124260355029586,,,,,,,,,,,,,,,,,,,"Bailey Ober","21224",641927
"Hunter Brown","HOU",10.9433,9.40608,12.7275,3.85984,28.854,28.854,0,0,,168.419,703.449,147.532,77,72.23,19.5256,57.5218,0.342396,6.83213,168.445,9.00138,3.07386,2.92837,1.04341,0.239455,0.081771,0.15768446028232574,0.230845,1.21752,0.283749,0.720545,,,3.81964,2.96414,2.77267,98.47000122070312,,,,,,,753.4000000000001,4.48452380952381,721,4.291666666666667,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Jack Flaherty","DET",9.50413,9.64189,11.6492,3.98975,27.444,27.444,0,0,,157.025,660.445,139.198,74.71,69.61,20.5825,51.9888,0.474786,7.80078,175.814,10.0769,2.97977,3.38176,1.1797,0.266205,0.0787178,0.18748683482408524,0.231744,1.21756,0.293415,0.717349,,,3.77348,2.82043,2.26924,138.6999969482422,,,,,,,714.1,4.548407643312102,684,4.356687898089172,,,,,,,,,,,,,,,,,,,"Jack Flaherty","17479",656427
"Jared Jones","PIT",9.63134,11.2927,9.62563,4.16662,31.973,28.353,0,0.617,,161.721,685.769,150.256,80.23,74.87,20.7674,52.4492,0.788713,7.8233,167.11,9.29991,2.91887,3.18613,1.15574,0.243683,0.0764823,0.16720060259103775,0.240219,1.25343,0.295894,0.705377,,,3.88731,2.81804,2.02454,213.97999572753906,,,,,,,708.5,4.3734567901234565,695,4.290123456790123,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Zach Eflin","BAL",11.2445,8.69714,13.0457,3.94988,27.94,27.94,0,0,,166.972,687.268,162.887,78.95,73.28,23.1331,29.2384,0.48425,5.17061,132.124,7.12163,1.57599,4.51883,1.2469,0.192244,0.042543,0.14970152080059052,0.249497,1.15064,0.280854,0.708502,,,4.00321,2.80181,2.49557,191.91000366210938,,,,,,,691.1000000000001,4.138323353293414,698,4.179640718562874,,,,,,,,,,,,,,,,,,,"Zach Eflin","13774",621107
"Reynaldo López","ATL",10.5714,8.85064,11.2092,4.18017,28.557,28.557,0,0,,157.3,669.759,146.144,78.33,73.06,18.883,57.605,0.374914,5.26721,164.686,9.42258,3.2959,2.85888,1.0804,0.245888,0.0860087,0.15987947583198547,0.24081,1.29529,0.300628,0.707332,,,3.83224,2.79786,1.95723,170.22999572753906,,,,,,,689.4999999999999,4.391719745222929,679,4.32484076433121,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Bryce Miller","SEA",10.7641,9.68649,12.7647,3.85005,29,29,0,0,,169.151,693.832,148.27,77.4,72.36,23.7911,41.6282,0.442825,6.04434,156.216,8.31177,2.21491,3.75265,1.26585,0.22515,0.0599975,0.1651521623134613,0.229464,1.12266,0.267035,0.718422,,,3.99337,2.77593,2.83825,78.7699966430664,,,,,,,738.6000000000001,4.370414201183433,701,4.14792899408284,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Tanner Houck","BOS",11.1886,10.0221,9.99041,3.98238,33.708,28.086,0,0.6411,,171.666,727.805,163.166,81.46,75.96,17.0749,54.2623,0.934661,11.4416,147.982,7.7583,2.84483,2.72716,0.895193,0.203326,0.074556,0.128770150244236,0.246437,1.26658,0.29392,0.702594,,,3.8837,2.72409,2.53741,223.41000366210938,,,,,,,744.9000000000001,4.330813953488373,744,4.325581395348837,,,,,,,,,,,,,,,,,,,"Tanner Houck","19879",656557
"MacKenzie Gore","WSN",8.83471,11.5267,11.7665,4.28024,29.678,29.678,0,0,,163.757,701.123,152.302,83.88,77.88,20.3013,62.455,0.375419,6.26751,172.121,9.45968,3.43249,2.75592,1.11575,0.245493,0.0890785,0.15641483664512634,0.240831,1.31144,0.300016,0.702374,,,3.93495,2.66487,1.78608,202.08999633789062,,,,,,,712.4000000000001,4.343902439024391,700,4.2682926829268295,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Mitch Keller","PIT",9.20035,11.6223,14.4296,4.76983,29.289,29.289,0,0,,176.176,763.549,185.756,99.84,93.37,21.6034,53.18,0.359427,9.85774,157.715,8.05692,2.71672,2.96568,1.10362,0.206555,0.0696484,0.13690687716007233,0.265172,1.35623,0.314955,0.666516,,,4.0436,2.64974,0.941072,298.8800048828125,,,,,,,675.2000000000002,3.8363636363636373,721,4.096590909090909,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Shota Imanaga","CHC",10.7837,9.19068,13.6408,3.98986,27.618,27.618,0,0,,169.269,696.02,152.56,80.96,75.04,28.3622,38.6571,0.379858,5.19889,168.677,8.9685,2.05539,4.36341,1.50801,0.242345,0.0555403,0.18680442869663239,0.233929,1.12967,0.272888,0.727722,,,4.12899,2.61208,2.41472,77.52999877929688,,,,,,,714.4000000000003,4.227218934911244,687,4.06508875739645,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Kevin Gausman","TOR",10.5076,10.7281,14.8123,4.51025,29.608,29.608,0,0,,180.469,765.682,172.55,96.74,90.44,26.1149,58.2234,0.39897,4.72364,173.382,8.64655,2.90361,2.97787,1.30235,0.226441,0.0760413,0.15039955079555511,0.245541,1.27874,0.290985,0.690137,,,4.17259,2.5746,1.47808,167.72999572753906,,,,,,,719.4000000000001,3.996666666666667,719,3.9944444444444445,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Seth Lugo","KCR",12.215,11.3341,14.6101,4.32653,30.071,29.752,0,0,,181.746,771.677,180.71,93.76,87.37,23.5239,50.6084,0.47065,7.48953,154.479,7.64975,2.50611,3.05244,1.1649,0.200186,0.0655824,0.1346038654446602,0.253245,1.27276,0.29349,0.693392,,,4.10816,2.55917,1.9032,180.49000549316406,,,,,,,714.9999999999999,3.928571428571428,732,4.021978021978022,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Bryan Woo","SEA",9.0223,8.11019,9.3164,3.62989,25.149,25.149,0,0,,137.161,558.314,118.29,59.17,55.32,17.8574,30.92,0.400331,5.76886,124.016,8.1375,2.02885,4.01088,1.17174,0.222127,0.055381,0.16674555838108063,0.226772,1.08784,0.264469,0.724903,,,3.85312,2.54165,2.66953,131.74000549316406,,,,,,,622.6000000000001,4.544525547445256,588,4.291970802919708,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Kodai Senga","NYM",10.1838,9.14821,9.20521,3.97254,29.201,25.91,0,0.6719,,150.931,639.812,126.533,71.28,66.62,18.3311,64.9945,0.669207,6.56043,162.701,9.70186,3.87561,2.50331,1.09308,0.254295,0.101584,0.1527116671204567,0.222669,1.26898,0.27943,0.724977,,,4.01168,2.53997,2.26735,155.5800018310547,,,,,,,679.8000000000002,4.501986754966889,635,4.2052980132450335,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"Brandon Woodruff","MIL",7.95006,6.45772,9.17483,3.62034,20.17,20.17,0,0,,120.022,489.678,97.4756,51.61,48.28,16.0757,33.9647,0.282218,4.74591,133.872,10.0386,2.54689,3.9415,1.20546,0.273387,0.0693612,0.2040262222290039,0.216148,1.09514,0.270413,0.73283,,,3.6445,2.52521,2.30527,256.2300109863281,,,,,,,590,4.916666666666667,543,4.525,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"Nestor Cortes","MIL",7.67132,8.7701,3.95633,3.84913,34.251,22.816,0,0.6028,,142.653,587.855,121.08,65.31,61.01,20.9303,40.4954,1.45885,4.49628,140.89,8.88878,2.55486,3.47917,1.32049,0.239668,0.0688866,0.17078162729740143,0.223039,1.13264,0.26283,0.727777,,,4.04475,2.49971,2.29009,261,,,,,,,639.3000000000001,4.470629370629371,596,4.1678321678321675,,,,,,,,,,,,,,,,,,,"Nestor Cortes","17874",641482
"Shane McClanahan","TBR",9.0964,8.67099,8.01918,3.8172,26.629,23.619,0,0.6854,,135.83,561.676,121.104,61.84,57.61,17.9099,38.599,0.73782,3.3279,143.035,9.4774,2.55754,3.70566,1.1867,0.254658,0.0687211,0.1859363615512848,0.233004,1.17575,0.287605,0.726907,,,3.70053,2.48816,2.2457,147.91000366210938,,,,,,,634.4000000000001,4.6647058823529415,610,4.485294117647059,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Clay Holmes","NYM",6.53261,7.28611,0.762413,3.46625,41.155,20.295,0,0.6719,,137.301,576.362,122.407,56.86,52.88,9.86917,48.0921,1.42132,8.98453,126.905,8.31857,3.15241,2.6388,0.646918,0.220183,0.0834409,0.13674256205558777,0.235721,1.24179,0.294207,0.725283,,,3.49946,2.4754,2.63605,213.47999572753906,,,,,,,660.6000000000001,4.821897810218979,642,4.686131386861314,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Erick Fedde","STL",9.34865,10.4925,12.6061,4.32021,28.303,28.303,0,0,,164.138,691.237,156.697,84.16,78.79,21.9348,47.8658,0.344724,5.49049,141.147,7.73936,2.62457,2.94881,1.20273,0.204195,0.0692466,0.13494841754436493,0.245652,1.24628,0.28383,0.69255,,,4.1591,2.46767,1.78623,330.6000061035156,,,,,,,657.8,4.010975609756097,657,4.0060975609756095,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Michael Wacha","KCR",9.71088,9.59941,12.4562,4.29028,27.435,27.435,0,0,,160.605,681.272,152.218,82.15,76.56,21.2955,51.3984,0.412691,6.07502,141.237,7.91466,2.88027,2.74789,1.19336,0.207314,0.0754447,0.13186897337436676,0.244018,1.26781,0.283833,0.698875,,,4.20498,2.46201,1.80076,276.8399963378906,,,,,,,648.9000000000001,4.030434782608697,643,3.9937888198757765,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Ranger Suárez","PHI",9.88799,9.48119,8.21408,3.948,31.525,26.394,0,0.594,,153.898,651.15,147.944,72.98,67.51,15.7976,50.2386,0.93976,5.62551,132.224,7.73251,2.93797,2.63193,0.923846,0.203063,0.0771536,0.12590912729501724,0.248526,1.28775,0.295456,0.711112,,,3.87157,2.44386,2.21696,274.239990234375,,,,,,,658.0000000000002,4.272727272727274,662,4.298701298701299,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Robbie Ray","SFG",8.60206,9.26306,10.4809,4.30989,26.082,26.082,0,0,,144.63,611.578,124.825,74.43,69.26,21.3977,55.7655,0.343248,5.08724,169.535,10.5498,3.47016,3.04014,1.33153,0.277209,0.091183,0.18602600693702698,0.226655,1.24864,0.287463,0.704758,,,4.00765,2.44153,1.60651,136.36000061035156,,,,,,,646.7,4.46,609,4.2,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Reese Olson","DET",8.48227,9.17991,9.6043,4.00019,26.083,26.083,0,0,,140.596,591.406,130.202,67.25,62.49,15.9318,44.5648,0.304034,5.53806,125.04,8.00422,2.85274,2.80581,1.01985,0.211429,0.075354,0.1360747292637825,0.240534,1.24304,0.285439,0.705202,,,3.92996,2.37716,2.07527,249.99000549316406,,,,,,,605.6000000000001,4.295035460992909,594,4.212765957446808,,,,,,,,,,,,,,,,,,,"Reese Olson","24968",681857
"Clarke Schmidt","NYY",9.63537,9.51964,8.00427,4.07285,29.461,26.482,0,0.6695,,144.054,607.707,132.593,70.08,65.19,18.6372,45.1545,0.593776,7.86826,140.376,8.77022,2.8211,3.1088,1.16439,0.230993,0.074303,0.1566900610923767,0.239042,1.23389,0.288006,0.709948,,,4.00366,2.31561,1.92231,246.97000122070312,,,,,,,611.1000000000001,4.243750000000001,598,4.152777777777778,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Gavin Williams","CLE",8.26353,9.25505,9.33046,4.07001,26.027,26.027,0,0,,138.56,586.712,122.817,67.03,62.66,16.3773,51.4021,0.38252,6.34094,136.344,8.85603,3.33876,2.65249,1.06377,0.232386,0.0876105,0.14477549493312836,0.232182,1.25735,0.282898,0.708497,,,3.98524,2.30956,1.9463,201.35000610351562,,,,,,,613.0000000000002,4.410071942446045,588,4.23021582733813,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
